Datetime,Search,Article_Count,Stock_value,Pos_Words,Neg_Words,YouTube_Vids,YT_Pos_Words,YT_Neg_Words
40:44.9,disney,30,152.8200073,5,3,20,,
47:57.9,disney,20,152.9499969,4,1,20,,
55:48.2,disney,18,152.9100037,4,2,20,,
02:51.3,disney,34,152.8300018,4,2,20,,
10:17.5,disney,33,152.5,4,2,20,,
16:07.5,disney,29,152.2250061,3,2,20,,
26:57.2,disney,24,151.9001007,5,1,20,,
35:34.2,disney,25,151.9542999,5,1,20,,
43:51.8,disney,24,151.6499939,4,1,20,,
50:56.1,disney,23,152.1755981,4,0,20,,
01:45.1,disney,34,152.3049927,7,1,20,,
09:32.1,disney,35,152.3049927,5,1,20,,
16:35.5,disney,37,152.2599945,7,1,20,,
22:26.5,disney,30,152.2700043,6,0,20,,
31:02.6,disney,27,152.2700043,5,0,20,,
41:53.5,disney,26,152.2700043,4,1,20,,
52:42.6,disney,24,152.2700043,4,1,20,,
59:46.3,disney,26,152.2700043,3,2,20,,
08:43.5,disney,32,152.2700043,4,3,20,,
17:13.8,disney,32,152.2700043,4,5,20,,
24:20.0,disney,27,152.2700043,2,5,20,,
31:33.3,disney,23,152.2700043,1,1,20,,
42:09.7,disney,21,152.2700043,2,1,20,,
51:49.5,disney,18,152.2700043,1,2,20,,
00:16.0,disney,26,152.2700043,1,1,20,,
08:13.3,disney,26,152.2700043,1,1,20,,
14:04.6,disney,27,152.2700043,5,1,20,,
19:53.5,disney,27,152.2700043,3,2,20,,
25:46.7,disney,24,152.2700043,3,2,20,,
36:38.6,disney,22,152.2700043,2,3,20,,
53:12.1,disney,19,152.2700043,1,3,20,,
59:23.1,disney,15,152.2700043,0,1,20,,
07:41.3,disney,11,152.2700043,0,1,20,,
14:44.0,disney,16,152.2700043,0,1,20,,
21:52.3,disney,15,152.2700043,0,1,20,,
29:16.3,disney,14,152.2700043,0,1,20,,
42:36.1,disney,9,152.2700043,1,1,20,,
52:19.9,disney,8,152.2700043,1,0,20,,
03:08.9,disney,14,152.2700043,3,0,20,,
09:17.6,disney,14,152.2700043,3,0,20,,
38:26.6,disney,8,152.2700043,0,1,20,,
46:25.9,disney,8,152.2700043,0,1,20,,
53:21.8,disney,8,152.2700043,0,1,20,,
00:27.3,disney,13,152.2700043,2,2,20,,
06:51.0,disney,16,152.2700043,2,3,20,,
13:53.4,disney,20,152.2700043,2,3,20,,
23:41.8,disney,19,152.2700043,1,2,20,,
29:29.0,disney,19,152.2700043,2,1,20,,
36:31.5,disney,18,152.2700043,2,1,20,,
44:49.6,disney,17,152.2700043,1,1,20,,
50:36.8,disney,20,152.2700043,3,1,20,,
57:41.4,disney,19,152.2700043,2,1,20,,
05:28.5,disney,19,152.2700043,2,1,20,,
12:33.6,disney,17,152.2700043,2,0,20,,
23:22.5,disney,16,152.2700043,2,0,20,,
33:27.0,disney,16,152.2700043,2,0,20,,
41:04.9,disney,15,152.2700043,2,0,20,,
46:54.4,disney,12,152.2700043,1,0,20,,
55:11.9,disney,13,152.2700043,1,0,20,,
03:29.6,disney,18,152.2700043,2,1,20,,
11:48.8,disney,22,152.2700043,3,1,20,,
21:13.0,disney,22,152.2700043,2,0,20,,
28:18.2,disney,22,152.2700043,3,0,20,,
35:45.5,disney,19,152.2700043,3,0,20,,
44:45.2,disney,13,152.2700043,2,0,20,,
51:47.5,disney,16,152.2700043,3,0,20,,
59:10.3,disney,16,152.2700043,3,0,20,,
05:39.6,disney,20,152.2700043,5,0,20,,
13:41.2,disney,21,152.2700043,4,0,20,,
20:43.3,disney,21,152.2700043,3,0,20,,
30:15.8,disney,22,152.2700043,3,0,20,,
37:33.3,disney,15,152.2700043,2,0,20,,
43:22.8,disney,18,152.2700043,2,0,20,,
50:47.3,disney,17,152.2700043,2,0,20,,
00:15.2,disney,21,152.2700043,1,0,20,,
10:28.7,disney,23,152.2700043,5,2,20,,
17:32.5,disney,26,152.2700043,5,2,20,,
27:03.2,disney,19,152.2700043,4,1,20,,
39:47.7,disney,25,152.2700043,5,2,20,,
48:23.9,disney,27,152.2700043,7,3,20,,
55:27.1,disney,30,152.2700043,7,2,20,,
03:43.2,disney,34,152.2700043,4,0,20,,
09:32.0,disney,32,152.2700043,4,0,20,,
16:41.2,disney,31,152.2700043,3,1,20,,
23:43.9,disney,34,152.2700043,3,1,20,,
32:04.6,disney,31,152.2700043,3,1,20,,
40:00.2,disney,24,152.2700043,2,1,20,,
47:20.4,disney,25,152.2700043,2,2,20,,
54:45.5,disney,19,152.2700043,2,2,20,,
03:05.2,disney,26,152.2700043,5,2,20,,
10:19.2,disney,31,152.2700043,6,4,20,,
23:36.0,disney,23,152.2700043,4,3,20,,
29:23.9,disney,23,152.2700043,3,3,20,,
37:58.0,disney,21,152.2700043,4,3,20,,
43:45.7,disney,21,152.2700043,6,2,20,,
50:48.3,disney,22,152.2700043,6,4,20,,
58:15.7,disney,17,152.2700043,3,3,20,,
08:07.3,disney,28,152.2700043,2,5,20,,
16:27.7,disney,29,152.2700043,3,4,20,,
27:25.3,disney,26,152.2700043,2,2,20,,
37:04.0,disney,23,152.2700043,1,1,20,,
47:03.7,disney,23,152.2700043,2,1,20,,
52:52.8,disney,25,152.2700043,4,1,20,,
02:27.8,disney,27,152.2700043,4,0,20,,
24:17.3,disney,33,152.2700043,3,1,20,,
30:10.5,disney,35,150.3000031,3,1,20,,
46:50.3,disney,32,151.5399933,2,1,20,,
53:55.8,disney,32,151.8475037,1,1,20,,
03:40.2,disney,37,151.5299988,2,2,20,,
14:33.2,disney,27,151.1600037,2,1,20,,
21:50.0,disney,28,150.6950073,4,1,20,,
29:17.7,disney,30,150.5449982,4,1,20,,
40:06.3,disney,33,150.9199982,4,2,20,,
49:57.0,disney,30,150.5899963,4,2,20,,
07:34.0,disney,32,150.8399963,2,5,20,,
15:27.9,disney,33,151.1549988,3,4,20,,
21:25.3,disney,32,151.2799988,3,2,20,,
28:29.9,disney,27,151.3399963,2,2,20,,
34:41.2,disney,25,150.8200073,2,2,20,,
43:19.0,disney,27,150.4400024,1,2,20,,
52:51.8,disney,22,151.0350037,1,1,20,,
02:25.5,disney,31,151.1999969,1,0,20,,
09:43.9,disney,28,151.686203,1,0,20,,
15:34.0,disney,29,152.1399994,0,0,20,,
21:30.8,disney,27,151.9100037,0,0,20,,
27:23.2,disney,30,152.1399994,1,0,20,,
33:13.1,disney,31,152.6199951,2,0,20,,
40:40.4,disney,31,152.4600067,4,0,20,,
48:59.1,disney,30,152.6000061,7,0,20,,
57:20.6,disney,27,152.7498016,7,0,20,,
05:38.1,disney,38,152.3500061,6,3,20,,
12:50.3,disney,39,152.4400024,10,3,20,,
21:07.8,disney,34,152.2649994,7,3,20,,
29:26.8,disney,29,152.2200012,4,2,20,,
37:48.9,disney,32,152.1875,7,3,20,,
43:36.3,disney,28,152.0099945,8,3,20,,
54:50.5,disney,26,151.9700012,7,3,20,,
02:29.9,disney,22,151.6199951,6,1,20,,
09:33.9,disney,22,151.1999969,7,1,20,,
15:20.7,disney,24,151.2599945,10,1,20,,
26:42.0,disney,18,150.9499969,8,0,20,,
34:16.3,disney,15,150.8300018,6,0,20,,
52:07.7,disney,14,150.3699951,4,0,20,,
59:11.2,disney,9,150.5800018,3,0,20,,
15:51.4,disney,31,150.5099945,6,1,20,,
24:10.4,disney,27,150.6399994,4,3,20,,
31:49.6,disney,29,150.1399994,4,3,20,,
40:20.0,disney,20,150.2700043,0,4,20,,
48:38.2,disney,20,150.7050018,1,3,20,,
56:41.4,disney,20,150.1499939,1,2,20,,
02:41.6,disney,37,150.1600037,3,3,20,,
11:02.5,disney,28,150.1300049,3,4,20,,
19:10.4,disney,25,150.1100006,2,4,20,,
29:58.5,disney,21,150.1100006,2,2,20,,
37:55.4,disney,23,150.1100006,1,2,20,,
43:46.1,disney,23,150.1100006,3,1,20,,
49:36.7,disney,17,150.1100006,3,0,20,,
57:37.8,disney,19,150.1100006,3,0,20,,
12:22.2,disney,25,150.1100006,4,0,20,,
19:25.6,disney,27,150.1100006,3,1,20,,
27:09.1,disney,28,150.1100006,4,1,20,,
33:00.9,disney,29,150.1100006,3,1,20,,
40:30.6,disney,27,150.1100006,2,1,20,,
47:49.9,disney,25,150.1100006,1,1,20,,
56:35.0,disney,28,150.1100006,2,1,20,,
02:28.5,disney,36,150.1100006,3,2,20,,
08:55.9,disney,36,150.1100006,5,2,20,,
17:15.5,disney,27,150.1100006,3,1,20,,
23:05.5,disney,27,150.1100006,2,1,20,,
28:56.7,disney,26,150.1100006,3,0,20,,
36:00.1,disney,22,150.1100006,2,0,20,,
54:21.1,disney,19,137.4600067,3,0,20,0,1
09:43.1,disney,22,137.4600067,4,1,20,0,0
15:36.2,disney,19,137.4600067,4,1,20,0,0
22:40.6,disney,19,137.4600067,3,1,20,0,0
29:48.3,disney,14,137.4600067,2,0,20,0,0
38:49.7,disney,15,137.4600067,3,0,20,0,0
45:51.7,disney,16,137.4600067,2,0,20,0,0
52:52.4,disney,18,137.4600067,2,0,20,0,0
58:40.7,disney,19,137.4600067,4,1,20,0,0
07:12.1,disney,31,137.4600067,4,3,20,0,0
12:59.9,disney,32,137.4600067,5,4,20,0,0
18:48.9,disney,28,137.4600067,3,2,20,0,0
26:11.9,disney,27,137.4600067,2,1,20,0,0
33:16.5,disney,27,137.4600067,2,1,20,0,0
40:34.6,disney,23,137.4600067,3,2,20,0,0
49:40.3,disney,18,137.4600067,2,0,20,0,0
57:01.7,disney,14,137.4600067,1,0,20,1,0
04:45.6,disney,18,137.4600067,1,0,20,0,0
10:49.8,disney,17,137.4600067,2,0,20,0,0
17:51.9,disney,19,137.4600067,3,0,20,1,0
26:42.5,disney,19,137.4600067,3,0,20,0,0
39:25.3,disney,13,137.4600067,1,0,20,0,0
46:27.9,disney,15,137.4600067,1,0,20,0,0
55:08.6,disney,13,137.4600067,1,0,20,0,0
01:19.9,disney,14,137.4600067,1,0,20,0,0
09:59.4,disney,16,137.4600067,1,1,20,0,0
17:16.0,disney,17,137.4600067,2,1,20,0,0
33:14.8,disney,17,137.4600067,0,1,20,0,0
41:04.5,disney,18,137.4600067,0,2,20,0,0
49:12.4,disney,17,137.4600067,0,1,20,0,0
58:43.4,disney,19,137.4600067,0,1,20,0,0
06:34.2,disney,20,137.4600067,0,1,20,0,0
13:52.6,disney,18,137.4600067,0,1,20,0,0
20:56.4,disney,19,137.4600067,1,1,20,0,0
26:43.0,disney,17,137.4600067,1,1,20,0,0
33:47.0,disney,15,137.4600067,2,0,20,0,0
39:53.0,disney,13,137.4600067,2,0,20,0,0
48:40.1,disney,11,137.4600067,1,0,20,0,0
01:27.2,disney,16,137.4600067,2,1,20,0,0
08:30.0,disney,18,137.4600067,2,2,20,0,0
17:11.7,disney,15,137.4600067,3,0,20,0,0
24:15.1,disney,19,137.4600067,6,0,20,0,0
31:58.5,disney,13,137.4600067,6,0,20,0,0
42:44.7,disney,17,137.4600067,6,2,20,0,0
51:01.0,disney,12,137.4600067,6,2,20,0,0
01:47.0,disney,18,137.4600067,4,3,20,0,0
07:56.4,disney,13,137.4600067,4,3,20,0,0
19:31.4,disney,16,137.4600067,1,4,20,0,0
27:49.5,disney,11,137.4600067,0,4,20,0,0
34:55.3,disney,7,137.4600067,0,3,20,0,0
44:14.0,disney,7,137.4600067,0,2,20,0,0
52:29.8,disney,8,137.4600067,0,2,20,0,0
59:59.8,disney,14,137.4600067,0,3,20,0,0
12:05.8,disney,10,137.4600067,0,2,20,0,0
20:19.9,disney,11,137.4600067,1,0,20,0,0
27:40.8,disney,11,137.4600067,1,0,20,0,0
35:58.2,disney,8,137.4600067,1,0,20,0,0
46:43.8,disney,10,137.4600067,1,0,20,0,0
54:23.9,disney,10,137.4600067,1,0,20,0,0
01:52.0,disney,16,137.4600067,1,0,20,0,0
12:15.0,disney,15,137.4600067,1,0,20,0,0
20:33.5,disney,16,137.4600067,1,0,20,0,0
30:13.0,disney,17,137.4600067,1,0,20,0,0
37:29.8,disney,16,137.4600067,1,0,20,0,1
43:18.5,disney,20,137.4600067,1,0,20,0,1
51:35.6,disney,18,137.4600067,1,0,20,0,1
59:53.6,disney,17,137.4600067,2,1,20,0,1
05:42.2,disney,22,137.4600067,3,2,20,0,1
13:12.5,disney,22,137.4600067,3,2,20,0,1
20:12.4,disney,22,137.4600067,3,1,20,0,1
27:14.1,disney,19,137.4600067,3,1,20,0,1
34:48.2,disney,17,137.4600067,3,1,20,0,1
44:22.5,disney,17,137.4600067,4,2,20,0,0
53:54.7,disney,17,137.4600067,3,0,20,0,0
07:08.7,disney,18,137.4600067,3,1,20,0,0
14:13.7,disney,18,137.4600067,3,1,20,1,0
22:32.5,disney,16,137.4600067,3,1,20,1,0
30:47.9,disney,16,137.4600067,2,1,20,0,0
38:52.0,disney,16,137.4600067,1,1,20,0,0
46:12.8,disney,16,137.4600067,1,1,20,0,0
54:39.2,disney,16,137.4600067,2,1,20,0,0
02:55.4,disney,24,137.4600067,1,1,20,1,0
12:30.4,disney,27,137.4600067,2,0,20,0,0
21:03.6,disney,21,137.4600067,1,1,20,0,0
30:36.9,disney,19,137.4600067,2,2,20,0,0
36:43.7,disney,23,137.4600067,1,3,20,0,0
45:32.9,disney,23,137.4600067,3,2,20,0,0
54:02.1,disney,19,137.4600067,2,2,20,0,0
01:42.2,disney,30,137.4600067,4,3,20,0,0
07:30.5,disney,29,137.4600067,5,3,20,0,0
14:31.6,disney,28,137.4600067,5,3,20,0,0
22:50.2,disney,23,137.4600067,3,0,20,0,0
31:21.2,disney,23,137.4600067,3,0,20,0,0
39:27.3,disney,19,137.4600067,4,0,20,0,0
47:57.0,disney,21,137.4600067,4,0,20,0,0
57:28.6,disney,26,137.4600067,4,1,20,0,0
05:50.0,disney,27,137.4600067,5,2,20,0,0
13:43.3,disney,26,137.4600067,3,2,20,0,0
21:59.9,disney,24,137.4600067,3,2,20,0,0
29:01.4,disney,20,137.4600067,3,2,20,0,0
36:01.0,disney,25,137.4600067,2,3,20,0,0
43:26.6,disney,29,137.4600067,3,4,20,0,0
50:43.9,disney,27,137.4600067,3,3,20,0,0
57:45.8,disney,26,137.4600067,1,3,20,0,0
05:18.7,disney,30,137.4600067,4,3,20,0,0
11:23.6,disney,34,137.4600067,4,4,20,0,1
20:57.5,disney,35,137.4600067,4,3,20,0,1
31:02.7,disney,35,134.9600067,4,5,20,0,1
39:04.7,disney,34,135.1600037,6,4,20,0,1
47:09.4,disney,32,134.5099945,4,3,20,0,1
57:56.9,disney,31,133.6300049,3,3,20,0,1
05:26.1,disney,37,132.6499939,6,1,20,0,0
16:39.6,disney,41,133.5299988,7,2,20,0,0
23:43.0,disney,33,133.1100006,4,1,20,1,0
33:30.7,disney,25,134.3600006,2,1,20,1,0
40:34.6,disney,26,134.1499939,2,0,20,1,0
47:38.2,disney,24,134.9049988,1,0,20,1,0
54:40.7,disney,32,134.8099976,2,0,20,1,0
02:24.7,disney,45,134.1100006,1,2,20,0,0
12:19.0,disney,42,134.3099976,2,2,20,0,0
25:12.9,disney,27,135.0599976,1,1,20,0,0
35:10.5,disney,33,134.3101044,1,1,20,0,0
46:37.7,disney,30,134.5399933,2,1,20,0,0
53:41.0,disney,26,134.8950043,2,1,20,0,0
05:45.7,disney,36,134.7113953,2,2,20,0,0
12:52.1,disney,36,134.2799988,2,3,20,0,0
20:03.6,disney,35,134.1699982,2,2,20,0,0
29:37.5,disney,32,134.4649963,2,2,20,0,0
36:54.7,disney,25,134.2799988,3,2,20,0,0
44:37.5,disney,23,134.3800049,4,1,20,0,0
50:27.2,disney,26,134.2899933,2,1,20,0,0
57:30.6,disney,29,134.1300049,3,1,20,0,0
07:36.9,disney,40,133.9600067,5,0,20,0,0
15:56.5,disney,31,134.547699,3,1,20,0,0
24:47.8,disney,27,134.8686066,3,2,20,0,0
31:52.0,disney,28,135.4649963,3,2,20,0,0
37:40.1,disney,27,135.4700012,4,2,20,0,0
44:53.4,disney,24,135.6999969,3,1,20,0,0
50:40.4,disney,26,135.9212952,4,1,20,0,0
58:58.7,disney,22,136.4049988,3,2,20,0,0
06:02.2,disney,30,135.9900055,4,1,20,0,1
11:54.3,disney,30,136.3249969,3,1,20,0,1
20:14.0,disney,30,136.5050049,3,1,20,0,1
29:29.0,disney,23,136.6900024,2,1,20,0,1
36:51.2,disney,20,136.6000061,1,1,20,0,1
46:28.3,disney,17,137.0700073,0,2,20,0,1
53:43.2,disney,15,137.2050018,0,1,20,0,1
00:45.0,disney,29,137.5650024,3,1,20,0,0
10:18.0,disney,22,136.7700043,5,2,20,0,0
17:23.6,disney,25,137.2100067,3,1,20,0,0
24:57.8,disney,18,137.0399933,6,2,20,0,0
34:33.1,disney,24,136.4900055,4,2,20,0,0
43:14.7,disney,27,136.7082977,5,2,20,0,0
50:28.7,disney,18,136.1799927,2,2,20,0,0
57:51.9,disney,16,136.5700073,2,1,20,0,0
06:44.5,disney,21,136.5200043,1,2,22,0,0
24:37.4,disney,13,136.5099945,1,1,20,0,0
30:32.9,disney,14,136.5099945,2,0,20,0,0
42:34.9,disney,17,136.5099945,1,0,20,0,0
50:34.1,disney,19,136.5099945,1,0,20,0,0
59:02.8,disney,16,136.5099945,1,0,20,0,0
06:05.3,disney,21,136.5099945,5,1,20,0,0
13:07.4,disney,18,136.5099945,4,1,20,0,0
21:24.6,disney,22,136.5099945,4,1,20,0,1
28:47.9,disney,19,136.5099945,4,1,20,0,1
37:11.6,disney,20,136.5099945,2,0,20,0,1
43:00.6,disney,18,136.5099945,3,0,20,0,1
50:16.8,disney,17,136.5099945,3,0,20,0,2
08:22.3,disney,24,136.5099945,2,0,20,0,2
19:42.2,disney,18,136.5099945,3,0,20,0,2
29:16.1,disney,18,136.5099945,2,0,20,0,1
36:50.2,disney,15,136.5099945,1,1,20,1,1
45:10.4,disney,21,136.5099945,1,1,20,1,02022-01-25 16:53:24.153327,disney,20,136.50999450683594,1,1,20,1,0
2022-01-25 17:03:12.726719,disney,30,136.50999450683594,2,1,20,1,0
2022-01-25 17:09:22.324222,disney,29,136.50999450683594,2,1,20,1,0
2022-01-25 17:17:40.050586,disney,21,136.50999450683594,1,1,20,1,0
2022-01-25 17:24:39.261700,disney,21,136.50999450683594,1,1,20,1,0
2022-01-25 17:30:27.967553,disney,19,136.50999450683594,2,0,20,1,0
2022-01-25 17:37:33.423764,disney,22,136.50999450683594,2,1,20,0,0
2022-01-25 17:45:43.466996,disney,13,136.50999450683594,1,1,20,0,0
2022-01-25 17:51:31.453718,disney,17,136.50999450683594,1,1,20,0,0
2022-01-25 17:57:57.967045,disney,14,136.50999450683594,1,1,20,1,0
2022-01-25 18:06:15.964168,disney,21,136.50999450683594,1,1,20,0,0
2022-01-25 18:14:40.129894,disney,19,136.50999450683594,1,1,20,0,0
2022-01-25 18:21:40.680292,disney,19,136.50999450683594,2,0,20,0,0
2022-01-25 18:28:40.604209,disney,22,136.50999450683594,2,0,20,0,0
2022-01-25 18:38:40.559288,disney,19,136.50999450683594,3,1,20,0,0
2022-01-25 18:48:17.112669,disney,16,136.50999450683594,3,1,20,0,0
2022-01-25 18:55:21.951919,disney,20,136.50999450683594,3,1,20,1,0
2022-01-25 19:02:53.738518,disney,19,136.50999450683594,3,1,20,0,0
2022-01-25 19:08:49.546552,disney,18,136.50999450683594,3,2,20,0,0
2022-01-25 19:14:38.337785,disney,15,136.50999450683594,3,2,20,0,0
2022-01-25 19:25:28.253240,disney,16,136.50999450683594,3,3,20,0,0
2022-01-25 19:36:17.333634,disney,15,136.50999450683594,2,1,20,0,0
2022-01-25 19:49:34.938675,disney,14,136.50999450683594,1,1,20,0,0
2022-01-25 19:56:53.766622,disney,13,136.50999450683594,1,0,20,0,0
2022-01-25 20:04:00.081438,disney,17,136.50999450683594,2,2,20,0,0
2022-01-25 20:09:47.885250,disney,16,136.50999450683594,2,1,20,0,0
2022-01-25 20:17:47.210640,disney,14,136.50999450683594,2,0,20,0,0
2022-01-25 20:23:34.995418,disney,13,136.50999450683594,2,0,20,0,0
2022-01-25 20:33:06.404850,disney,11,136.50999450683594,3,0,20,0,0
2022-01-25 20:40:10.494039,disney,10,136.50999450683594,3,0,20,0,0
2022-01-25 20:49:44.465696,disney,11,136.50999450683594,3,0,20,0,0
2022-01-25 20:55:42.813073,disney,11,136.50999450683594,3,0,20,0,0
2022-01-25 21:08:59.556118,disney,16,136.50999450683594,4,1,20,0,0
2022-01-25 21:17:56.032984,disney,18,136.50999450683594,3,1,20,0,0
2022-01-25 21:27:30.953600,disney,14,136.50999450683594,2,1,20,0,0
2022-01-25 21:35:51.837300,disney,12,136.50999450683594,2,1,20,0,0
2022-01-25 21:43:55.560685,disney,10,136.50999450683594,1,1,20,0,0
2022-01-25 21:54:47.782887,disney,7,136.50999450683594,1,1,20,0,0
2022-01-25 22:02:20.929776,disney,11,136.50999450683594,2,2,20,0,0
2022-01-25 22:09:41.760431,disney,10,136.50999450683594,2,1,20,0,0
2022-01-25 22:17:26.632329,disney,10,136.50999450683594,1,1,20,0,0
2022-01-25 22:24:44.285352,disney,15,136.50999450683594,1,1,20,0,0
2022-01-25 22:41:14.535355,disney,11,136.50999450683594,0,1,20,0,0
2022-01-25 22:48:17.446566,disney,13,136.50999450683594,0,1,20,0,0
2022-01-25 22:54:04.330966,disney,11,136.50999450683594,0,1,20,0,0
2022-01-25 22:59:50.155821,disney,11,136.50999450683594,0,1,20,0,0
2022-01-25 23:13:25.853176,disney,15,136.50999450683594,0,0,20,0,0
2022-01-25 23:20:28.296735,disney,15,136.50999450683594,1,0,20,0,0
2022-01-25 23:29:20.196613,disney,12,136.50999450683594,1,0,20,0,0
2022-01-25 23:38:08.117828,disney,13,136.50999450683594,1,0,20,0,0
2022-01-25 23:48:58.541784,disney,9,136.50999450683594,1,0,20,0,0
2022-01-25 23:58:47.730786,disney,11,136.50999450683594,3,0,20,0,0
2022-01-26 00:04:46.004046,disney,15,136.50999450683594,3,0,20,0,0
2022-01-26 00:13:41.701116,disney,16,136.50999450683594,3,0,20,0,0
2022-01-26 00:24:31.171963,disney,24,136.50999450683594,5,0,20,0,0
2022-01-26 00:30:16.321718,disney,21,136.50999450683594,7,0,20,0,0
2022-01-26 00:38:57.305814,disney,21,136.50999450683594,6,0,20,0,0
2022-01-26 00:47:49.904184,disney,18,136.50999450683594,5,0,20,0,0
2022-01-26 00:56:08.356578,disney,15,136.50999450683594,3,0,20,0,0
2022-01-26 01:05:03.852555,disney,19,136.50999450683594,3,0,20,0,0
2022-01-26 01:13:44.882972,disney,15,136.50999450683594,1,0,20,0,0
2022-01-26 01:25:45.567912,disney,10,136.50999450683594,0,0,20,0,0
2022-01-26 01:36:42.246170,disney,15,136.50999450683594,0,0,20,0,0
2022-01-26 01:46:36.764768,disney,11,136.50999450683594,0,0,20,0,0
2022-01-26 01:53:58.306051,disney,8,136.50999450683594,0,0,20,0,0
2022-01-26 01:59:44.387361,disney,9,136.50999450683594,0,0,20,0,0
2022-01-26 02:07:18.601308,disney,9,136.50999450683594,1,0,20,0,0
2022-01-26 02:14:21.956463,disney,5,136.50999450683594,0,0,20,0,0
2022-01-26 02:33:42.530088,disney,4,136.50999450683594,0,0,20,0,0
2022-01-26 02:40:44.528161,disney,6,136.50999450683594,0,0,20,0,0
2022-01-26 02:48:11.301569,disney,3,136.50999450683594,0,0,20,0,0
2022-01-26 02:56:26.879962,disney,4,136.50999450683594,0,0,20,0,0
2022-01-26 03:04:45.079374,disney,17,136.50999450683594,0,0,20,0,0
2022-01-26 03:15:16.245222,disney,14,136.50999450683594,1,0,20,0,0
2022-01-26 03:23:34.225517,disney,14,136.50999450683594,0,0,20,0,0
2022-01-26 03:33:33.521954,disney,11,136.50999450683594,0,0,20,0,0
2022-01-26 03:40:37.956338,disney,10,136.50999450683594,1,0,20,0,0
2022-01-26 03:46:35.625213,disney,6,136.50999450683594,1,0,20,0,0
2022-01-26 03:55:32.005252,disney,10,136.50999450683594,2,0,20,0,0
2022-01-26 04:06:19.640737,disney,19,136.50999450683594,2,0,20,0,0
2022-01-26 04:12:06.479366,disney,20,136.50999450683594,3,0,20,0,0
2022-01-26 04:22:01.734171,disney,22,136.50999450683594,3,0,20,0,0
2022-01-26 04:27:49.095119,disney,19,136.50999450683594,2,0,20,0,0
2022-01-26 04:40:13.964533,disney,21,136.50999450683594,2,0,20,0,0
2022-01-26 04:46:01.077124,disney,14,136.50999450683594,1,0,20,0,0
2022-01-26 04:51:48.813051,disney,14,136.50999450683594,1,0,20,0,0
2022-01-26 05:10:01.197185,disney,25,136.50999450683594,2,0,20,0,0
2022-01-26 05:18:19.064900,disney,23,136.50999450683594,2,0,20,0,0
2022-01-26 05:39:54.586801,disney,20,136.50999450683594,2,0,20,0,0
2022-01-26 05:46:57.193888,disney,18,136.50999450683594,2,0,20,0,0
2022-01-26 05:53:29.169654,disney,18,136.50999450683594,2,0,20,0,0
2022-01-26 06:01:45.431414,disney,22,136.50999450683594,2,0,20,0,1
2022-01-26 06:07:48.256398,disney,25,136.50999450683594,2,0,20,0,1
2022-01-26 06:17:48.140052,disney,24,136.50999450683594,2,0,20,0,1
2022-01-26 06:28:35.985765,disney,23,136.50999450683594,1,0,20,0,1
2022-01-26 06:36:19.102216,disney,20,136.50999450683594,0,0,20,0,1
2022-01-26 06:45:53.552489,disney,19,136.50999450683594,3,0,20,0,1
2022-01-26 06:55:27.862673,disney,19,136.50999450683594,2,1,20,0,1
2022-01-26 07:06:16.912280,disney,29,136.50999450683594,5,2,20,0,0
2022-01-26 07:14:35.583865,disney,18,136.50999450683594,5,1,20,0,0
2022-01-26 07:20:23.844122,disney,17,136.50999450683594,5,1,20,0,0
2022-01-26 07:29:57.368899,disney,15,136.50999450683594,4,1,20,0,0
2022-01-26 07:39:32.014896,disney,13,136.84500122070312,3,0,20,0,0
2022-01-26 07:47:51.924474,disney,12,136.89999389648438,2,0,20,0,0
2022-01-26 07:56:12.101768,disney,16,137.35000610351562,2,1,20,0,0
2022-01-26 08:04:28.175384,disney,25,138.02000427246094,3,1,20,0,0
2022-01-26 08:15:16.022130,disney,26,138.05499267578125,2,2,20,0,0
2022-01-26 08:22:37.421058,disney,28,137.66000366210938,2,4,20,0,0
2022-01-26 08:30:19.176730,disney,24,137.1699981689453,2,3,20,0,0
2022-01-26 08:37:23.981377,disney,27,137.0050048828125,3,4,20,0,0
2022-01-26 08:44:44.722486,disney,23,136.50999450683594,3,4,20,0,0
2022-01-26 08:53:04.322076,disney,22,136.5399932861328,3,4,20,0,0
2022-01-26 09:03:56.536387,disney,36,136.60000610351562,4,2,20,0,0
2022-01-26 09:09:54.850944,disney,34,137.1616973876953,4,1,20,0,0
2022-01-26 09:17:59.917826,disney,31,137.0500030517578,5,2,20,0,0
2022-01-26 09:25:16.565308,disney,32,137.6199951171875,5,2,20,0,0
2022-01-26 09:32:47.036418,disney,22,137.31190490722656,2,2,20,0,0
2022-01-26 09:40:05.991453,disney,20,137.08999633789062,2,2,20,0,0
2022-01-26 09:47:25.521240,disney,21,136.91000366210938,2,2,20,0,0
2022-01-26 09:56:57.851758,disney,22,136.9499969482422,2,2,20,0,0
2022-01-26 10:02:46.513988,disney,22,136.85499572753906,2,1,20,0,0
2022-01-26 10:11:09.954340,disney,22,136.86000061035156,3,0,20,0,0
2022-01-26 10:18:23.327074,disney,21,137.41000366210938,2,0,20,0,0
2022-01-26 10:24:22.333200,disney,19,137.42999267578125,1,0,20,1,0
2022-01-26 10:30:15.088785,disney,12,137.5500030517578,1,0,20,1,0
2022-01-26 10:36:58.349438,disney,12,137.25210571289062,1,0,20,1,0
2022-01-26 10:42:46.087152,disney,12,137.30999755859375,2,0,20,1,0
2022-01-26 10:53:07.412233,disney,12,137.42990112304688,1,0,20,1,0
